1.016132812500000066e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.016132812500000066e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.016132812500000066e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.016132812500000066e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.016132812500000066e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.016132812500000066e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.016132812500000066e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.016132812500000066e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.016132812500000066e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.016132812500000066e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.016132812500000066e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.016132812500000066e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.016132812500000066e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
1.017158203124999966e-01,-8.818623046875000426e-01,-1.154453124999999941e-01,2.133370117187499915e+00,-6.470507812499999567e-02,-6.514355468750000488e-01,1.878681640624999982e+00
